KEY,TIMESTAMP,time_to_exp,open_bet,close_bet,avg_price_up,high_bet,low_bet,total_volume,trade_count,stock_open_day,stock_close,stock_avg_period,stock_vol,poly_vol_imbalance,bs_neutral_prob,true_sentiment,next_stock_move,curr_stock_move,next_true_sent,abs_sentiment
GOOGL,2026-04-07 19:05:00,0.8541666666666679,0.87,0.87,0.87,0.87,0.87,4.58,2,305.4599914550781,301.9200134277344,301.6783447265625,0.1345326213041562,0.0,1.5708526159455725e-13,0.8699999999998429,0.0004139312583563383,-0.0006290148849418885,0.07000000000011275,0.8699999999998429
GOOGL,2026-04-07 19:10:00,0.7508333333333326,0.94,0.94,0.94,0.94,0.94,20.0,4,305.4599914550781,302.0450134277344,301.8450113932292,0.13526756942460744,0.0,4.425195082850034e-14,0.9399999999999556,0.004492485296749724,0.0004139312583563383,0.02417341459682043,0.9399999999999556
GOOGL,2026-04-07 19:15:00,0.6675000000000004,0.95,0.99,0.9644999999999999,0.99,0.95,241.3362,40,305.4599914550781,303.4049987792969,302.80835978190106,0.18844202559625467,0.18378306966878966,0.00032658540322379306,0.9641734145967761,0.0009059486535271051,0.004492485296749724,0.025246724005086207,0.9641734145967761
GOOGL,2026-04-07 19:20:00,0.6113888888888894,0.99,0.999,0.990530303030303,0.999,0.99,292.9075,33,305.4599914550781,303.67999267578125,302.8866678873698,0.18994505661491853,-0.00047716991139923337,0.001110164428440664,0.9894201386018623,-0.002043693651185276,0.0009059486535271051,0.00957985378441395,0.9894201386018623
GOOGL,2026-04-07 19:35:00,0.3613888888888894,0.999,0.999,0.999,0.999,0.999,20.02,2,305.4599914550781,303.05999755859375,302.89333089192706,0.18028918039778666,0.0,7.613723771415928e-09,0.9989999923862762,0.004871671818876011,-0.002043693651185276,-0.0028274820200798745,0.9989999923862762
GOOGL,2026-04-07 19:45:00,0.17083333333333428,0.999,0.999,0.999,0.999,0.999,11.6416,4,305.4599914550781,304.5400085449219,303.84666951497394,0.2050647062043552,1001.5862068965517,0.002827489633803623,0.9961725103661964,-0.00013138232108925388,0.004871671818876011,0.0020663546036646663,0.9961725103661964
GOOGL,2026-04-07 19:50:00,0.14361111111111313,0.999,0.999,0.999,0.999,0.999,236.236,3,305.4599914550781,304.5,304.20167032877606,0.2037185307279268,0.0,0.0007611350301389991,0.998238864969861,0.04670807807102784,-0.00013138232108925388,-0.5733932182658669,0.998238864969861
GOOGL,2026-04-08 13:45:00,6.18472222222222,0.959,0.959,0.959,0.959,0.959,10.0104,2,317.32000732421875,319.05999755859375,318.06333414713544,1.5574453143117017,0.0,0.5341543532960058,0.42484564670399416,-0.00837194861798542,0.04670807807102784,0.069042318418024,0.42484564670399416
GOOGL,2026-04-08 13:55:00,6.009722222222223,0.961,0.961,0.961,0.961,0.961,5.0,2,317.32000732421875,316.3999938964844,315.87999471028644,1.5737713498306711,23.64102564102564,0.4671120348779818,0.49388796512201816,0.001010890049083963,-0.00837194861798542,-0.010059720033879005,0.49388796512201816
GOOGL,2026-04-08 14:00:00,5.918055555555554,0.959,0.959,0.959,0.959,0.959,14.0146,2,317.32000732421875,316.7200012207031,315.9600016276042,1.5725211180605854,0.0,0.4751717549118608,0.48382824508813915,-0.00303564437012108,0.001010890049083963,0.024516069371497973,0.48382824508813915
GOOGL,2026-04-08 14:05:00,5.877499999999998,0.959,0.959,0.959,0.959,0.959,10.0,2,317.32000732421875,315.760009765625,315.3816630045573,1.5776860643035922,0.0,0.4506556855403628,0.5083443144596371,0.0005540262164994512,-0.00303564437012108,0.0015663845136298926,0.5083443144596371
GOOGL,2026-04-08 14:10:00,5.756388888888889,0.961,0.976,0.96475,0.976,0.961,477.0074,8,317.32000732421875,315.93499755859375,315.60833740234375,1.5772122396176327,0.03340617105753374,0.454839301026733,0.509910698973267,0.0021026782267736474,0.0005540262164994512,-0.004290809225023895,0.509910698973267
GOOGL,2026-04-08 14:15:00,5.711388888888891,0.977,0.9773,0.977575,0.979,0.977,102.272,4,317.32000732421875,316.6000061035156,316.2633361816406,1.5747846985937208,43.014084507042256,0.4719551102517568,0.5056198897482431,0.0014518559897120508,0.0021026782267736474,-0.027570026120254665,0.5056198897482431
GOOGL,2026-04-08 14:25:00,5.536944444444444,0.962,0.962,0.9620000000000001,0.962,0.962,52.0,3,317.32000732421875,317.05999755859375,316.836669921875,1.5710377151608035,24.315789473684212,0.4839501363720116,0.47804986362798846,0.00031536723582358466,0.0014518559897120508,0.011330005088683037,0.47804986362798846
GOOGL,2026-04-08 14:30:00,5.479166666666664,0.976,0.976,0.976,0.976,0.976,23.04,2,317.32000732421875,317.1600036621094,316.77333577473956,1.5712251007495888,40.666666666666664,0.4866201312833285,0.4893798687166715,0.00034672179415884814,0.00031536723582358466,-1.5715509244118575e-05,0.4893798687166715
GOOGL,2026-04-08 14:35:00,5.358611111111109,0.979,0.979,0.979,0.979,0.979,51.05,2,317.32000732421875,317.2699890136719,316.8482971191406,1.5700639392837419,46.61904761904762,0.4896358467925726,0.4893641532074274,-0.00028369876614890797,0.00034672179415884814,0.003380845667941168,0.4893641532074274
GOOGL,2026-04-08 14:40:00,5.27138888888889,0.98,0.98,0.98,0.98,0.98,56.1,3,317.32000732421875,317.17999267578125,316.82970174153644,1.5708181456578738,48.99999999999999,0.48725500112463144,0.49274499887536855,-0.00040996133464782245,-0.00028369876614890797,0.01048523512340832,0.49274499887536855
GOOGL,2026-04-08 15:00:00,4.995833333333334,0.987,0.987,0.987,0.987,0.987,10.1316,2,317.32000732421875,317.04998779296875,316.6599934895833,1.569622199514785,0.0,0.48376976600122307,0.5032302339987769,-0.00022073658047565357,-0.00040996133464782245,-0.002769174230173199,0.5032302339987769
GOOGL,2026-04-08 15:25:00,4.50138888888889,0.975,0.989,0.9822166666666666,0.989,0.975,65.0266,6,317.32000732421875,316.9800109863281,316.68499755859375,1.5710528589262085,49.79751473633901,0.48175560689806296,0.5004610597686037,0.0035584738041237176,-0.00022073658047565357,-0.1594407212254716,0.5004610597686037
GOOGL,2026-04-08 15:45:00,4.196944444444444,0.989,0.989,0.989,0.989,0.989,30.33,2,317.32000732421875,318.1099853515625,317.88165283203125,0.24909582354849003,89.9090909090909,0.6479796614568679,0.3410203385431321,0.0029819763532038203,0.0035584738041237176,-0.3097216595583534,0.3410203385431321
GOOGL,2026-04-08 16:30:00,3.419166666666669,0.971,0.971,0.9746,0.989,0.971,25.5765,10,317.32000732421875,319.05999755859375,318.8399963378906,0.14571841582336428,2.7045893497654743,0.9433013210152214,0.03129867898477867,0.0007206422623422993,0.0029819763532038203,-0.00728683029706334,0.03129867898477867
GOOGL,2026-04-08 16:40:00,3.328611111111112,0.99,0.99,0.9899999999999999,0.99,0.99,1350.0,6,317.32000732421875,319.2900085449219,319.10333251953125,0.1449470082975262,0.0,0.9659881513122845,0.02401184868771533,0.0005322361304702465,0.0007206422623422993,-0.021425638675401038,0.02401184868771533
GOOGL,2026-04-08 16:45:00,3.2319444444444443,0.981,0.981,0.981,0.981,0.981,53.6316,3,317.32000732421875,319.4599914550781,319.20167032877606,0.14413143095238456,51.6316,0.9784137899876857,0.002586210012314294,-0.0024759168973623688,0.0005322361304702465,0.05607164884474858,0.002586210012314294
GOOGL,2026-04-08 17:20:00,2.5841666666666683,0.995,0.995,0.995,0.995,0.995,13.945,2,317.32000732421875,318.6700134277344,318.4066670735677,0.13511507791818955,-0.005007153075822668,0.9363421411429371,0.05865785885706287,0.0006897521535994196,-0.0024759168973623688,-0.06053000565460942,0.05865785885706287
GOOGL,2026-04-08 18:35:00,1.3719444444444449,0.998,0.998,0.998,0.998,0.998,20.04,2,317.32000732421875,318.889892578125,318.46335856119794,0.08976163469548952,0.0,0.9998721467975465,-0.0018721467975465478,-0.0015060068565772382,0.0006897521535994196,0.008521325069264507,0.0018721467975465478
GOOGL,2026-04-08 18:50:00,1.1208333333333336,0.997,0.998,0.9975714285714286,0.998,0.997,77.3428,7,317.32000732421875,318.4100036621094,318.1216735839844,0.10682258523616797,5.602901855929537,0.9909222502997106,0.006649178271717959,-0.0016030232961778662,-0.0015060068565772382,0.05342502192108656,0.006649178271717959
GOOGL,2026-04-08 19:05:00,0.8724999999999987,0.998,0.998,0.998,0.998,0.998,20.04,2,317.32000732421875,317.8999938964844,317.67333984375,0.09915349050151454,0.0,0.9379257998071955,0.06007420019280452,-0.0009756175170222275,-0.0016030232961778662,0.12407261904970457,0.06007420019280452
GOOGL,2026-04-08 19:25:00,0.5569444444444436,0.998,0.998,0.998,0.998,0.998,279.96000000000004,4,317.32000732421875,317.5899963378906,317.1800028483073,0.09971326220076153,0.0,0.8138531807574909,0.18414681924250909,0.0007082289668885483,-0.0009756175170222275,-0.1573255348412862,0.18414681924250909
GOOGL,2026-04-08 19:35:00,0.394166666666667,0.999,0.999,0.999,0.999,0.999,55.5,2,317.32000732421875,317.81500244140625,317.6816711425781,0.10103270130486193,0.0,0.9721787155987771,0.02682128440122289,-0.00022030122968972997,0.0007082289668885483,-0.004744473373304081,0.02682128440122289
GOOGL,2026-04-08 19:40:00,0.27194444444444343,0.999,0.999,0.999,0.999,0.999,2080.0,3,317.32000732421875,317.7449951171875,317.5733235677083,0.10021717261547859,0.0,0.9769231889720812,0.022076811027918808,0.0009594058065059813,-0.00022030122968972997,-0.022959704568228045,0.022076811027918808
GOOGL,2026-04-08 19:45:00,0.21694444444444372,0.999,0.999,0.999,0.999,0.999,800.0,2,317.32000732421875,318.04998779296875,317.8333333333333,0.10434192246711063,0.0,0.9998828935403092,-0.0008828935403092375,-0.0005345963114253022,0.0009594058065059813,3.1595127483519114e-05,0.0008828935403092375
GOOGL,2026-04-08 19:50:00,0.13083333333333513,0.999,0.999,0.999,0.999,0.999,90.66,6,317.32000732421875,317.8800048828125,317.09400431315106,0.10483867412576744,0.0,0.9998512984128257,-0.0008512984128257184,-0.0014166699218441184,-0.0005345963114253022,0.16418279456834461,0.0008512984128257184
GOOGL,2026-04-08 19:55:00,0.061388888888888715,0.999,0.999,0.999,0.999,0.999,7793.826,7,317.32000732421875,317.42999267578125,316.9433288574219,0.11146600002258535,0.0,0.8356685038444811,0.1633314961555189,-0.006288801201630391,-0.0014166699218441184,-0.04294620747009545,0.1633314961555189
GOOGL,2026-04-09 13:30:00,6.426944444444445,0.272,0.14,0.19742857142857145,0.28,0.14,169.2,7,318.489990234375,315.44000244140625,314.2433369954427,0.20668524879677072,-0.59,0.077043282743148,0.12038528868542345,-0.004894052905289337,-0.006288801201630391,0.03644091589916859,0.12038528868542345
GOOGL,2026-04-09 13:35:00,6.387500000000003,0.19,0.19,0.187,0.19,0.18,183.7346,5,318.489990234375,313.8999938964844,313.2333272298177,0.23761893997297487,0.2270860606060605,0.030173795415407958,0.15682620458459204,0.00015933203843740437,-0.004894052905289337,-0.034051678134447455,0.15682620458459204
GOOGL,2026-04-09 13:50:00,6.122499999999999,0.21,0.16,0.15555555555555556,0.21,0.11,768.03,18,318.489990234375,313.95001220703125,313.3833312988281,0.24488204656233042,0.008709823122747151,0.03278102910541097,0.12277452645014458,-0.0017215272399545016,0.00015933203843740437,-0.0035391934476693004,0.12277452645014458
GOOGL,2026-04-09 13:55:00,6.07138888888889,0.14,0.12,0.1390909090909091,0.15,0.12,162.7674,11,318.489990234375,313.4100036621094,312.9566650390625,0.24659004973864804,0.006212121772377621,0.01985557608843382,0.11923533300247528,-0.0005426104956886368,-0.0017215272399545016,-0.030758545360839634,0.11923533300247528
GOOGL,2026-04-09 14:00:00,5.934166666666666,0.11,0.1,0.10400000000000001,0.11,0.1,109.9844,10,318.489990234375,313.239990234375,312.90199788411456,0.24592271962292006,0.006282378693907242,0.015523212358364355,0.08847678764163565,0.0006702579575251358,-0.0005426104956886368,-0.0012526352437500776,0.08847678764163565
GOOGL,2026-04-09 14:05:00,5.875277777777775,0.09,0.1,0.10666666666666667,0.13,0.09,57.0932,6,318.489990234375,313.45001220703125,313.14000447591144,0.24764651285701714,-0.3791668322706291,0.019442514268781103,0.08722415239788557,-0.0031634630275803937,0.0006702579575251358,-0.019865032662466267,0.08722415239788557
GOOGL,2026-04-09 14:25:00,5.571944444444448,0.08,0.04,0.07200000000000001,0.08,0.04,352.287,15,318.489990234375,312.4599914550781,311.8866678873698,0.2419467750198743,-1.1102230246251565e-16,0.0046408802645807,0.0673591197354193,-0.002050311899489873,-0.0031634630275803937,-0.01932566955822508,0.0673591197354193
